Source_ID,Facility_Name,Full_Addr,Street_No,Street_Name,City,Prov_Terr,Postal_Code,CSDNAME,CSDUID,Longitude,Latitude
BPUH,Manual Osteopathic College of Canada   Grande Prairie,#201- 11402 100 St Grande Prairie Alberta T8V 2N5 Canada,11402,100.0 st,Grande Prairie,AB,T8V2N5,Grande Prairie,4819012,-118.7951280,55.183659
BPUI,Manual Osteopathic College of Canada   Lloydminster,Bay 1A- 5712 44 St Lloydminster Alberta T9V 0B6 Canada,5712,44.0 st,Lloydminster,AB,T9V0B6,Lloydminster (Part),4810039,-110.02695,53.27805700
BPHW,Maskwacis Cultural College,Po Box 960 Hobbema Alberta T0C1N0 Canada,,,Hobbema,AB,T0C1N0,..,..,..,..
BPMH,Medical Reception College 1 Ltd-Calgary,Suite 210 840 7 Avenue SW Calgary Alberta T2P 3G2 Canada,840,7 avenue sw,Calgary,AB,T2P3G2,Calgary,4806016,-114.0800690,51.0469980
BPMI,Medical Reception College 1 Ltd-Edmonton,10279 Jasper Ave Edmonton Alberta T5J1X8 Canada,10279,jasper ave,Edmonton,AB,T5J1X8,Edmonton,4811061,-113.4971410,53.54089200
BPRJ,Mountain View Helicopters,Springbank Airport 402A Otter Bay Calgary Alberta T3Z3S6 Canada,402.0a,otter,Calgary,AB,T3Z3S6,Rocky View County,4806014,-114.3685570,51.10254100
BPNP,NIWE Academy Inc.,3817 - 27 Street Calgary Alberta T1Y 7G2 Canada,3817,27 street,Calgary,AB,T1Y7G2,Calgary,4806016,-113.9948350,51.08688400
BPGF,Namao Flying Club,25 27018 S.H. 633 Sturgeon County Alberta T8T0E3 Canada,,,Sturgeon County,AB,T8T0E3,..,..,..,..
BPNX,National Manual Osteopathic College,#203 4911 - 50 Street Innisfail Alberta T4G1W4 Canada,4911,50 street,Innisfail,AB,T4G1W4,Innisfail,4808008,-113.9475200,52.02737300
BPHV,Nechi Institute: Centre of Indigenous Learning,P.O. Box 2039 Station Main St. Albert Alberta T8N 2G3 Canada,,station main,St. Albert,AB,T8N2G3,..,..,..,..
BPRF,Newman Theological College,10012 84 Street NW Edmonton Alberta T6A0B2 Canada,10012,84 street nw,Edmonton,AB,T6A0B2,Edmonton,4811061,-113.4567640,53.5402610
BPSP,Nightingale Academy of Health Services Inc.,Venta Care Centre 13525 102 Street Edmonton Alberta T5E4K3 Canada,13525,102 street,Edmonton,AB,T5E4K3,..,..,..,..
BPOH,Numa International Institute of Makeup and Design,6410 - 1A Street SW Calgary Alberta T2H 0G6 Canada,6410,1a street sw,Calgary,AB,T2H0G6,Calgary,4806016,-114.0676200,50.99547900
BPNY,One Beauty Academy - Medicine Hat,634 2 Street SE Medicine Hat Alberta T1A0C9 Canada,634,2 street se,Medicine Hat,AB,T1A0C9,Medicine Hat,4801006,-110.6754490,50.04094700
BPOM,One Beauty Academy-Calgary,6410-1A Street SW Calgary Alberta T2H0G6 Canada,,6410-1a street sw,Calgary,AB,T2H0G6,Calgary,4806016,-114.0676200,50.99547900
BPQR,One Beauty Academy-Edmonton,1424 8882 170 Street Edmonton Alberta T5T4M2 Canada,1424,8882 170 street,Edmonton,AB,T5T4M2,Edmonton,4811061,-113.6154960,53.52321000
BPOF,One Beauty Academy-Grande Prairie,Suite 209 10001-101 Ave Grande Prairie Alberta T8V0X9 Canada,10001,101.0 ave,Grande Prairie,AB,T8V0X9,Grande Prairie,4819012,-118.7949580,55.17134000
BPVJ,One Beauty Inc.- o/a Lethbridge,1239 - 2nd Street S Lethbridge Alberta T1J 0E5 Canada,1239,2nd street s,Lethbridge,AB,T1J0E5,Lethbridge,4802012,-112.8269210,49.69744800
BPPR,Painter Decorator College,4409-94 Street Edmonton Alberta T6E6T7 Canada,,4409-94 street,Edmonton,AB,T6E6T7,Edmonton,4811061,-113.4727260,53.48342800
BPQE,Peace River Academy,Glenmary School 8801 96 Street Peace River Alberta T8S1R6 Canada,8801,96 street,Peace River,AB,T8S1R6,Peace River,4819038,-117.29791,56.24544
BPCH,Peace River Bible Institute,9601 - 100th Street P.O. Box 99 Sexsmith Alberta T0H3C0 Canada,9601,100th street,Sexsmith,AB,T0H3C0,Sexsmith,4819014,-118.7796530,55.34518600
BPQC,Peerless Training Institute,#260- 2635-37th Avenue NE Calgary Alberta T1Y 5Z6 Canada,#260,2635-37th avenue ne,Calgary,AB,T1Y5Z6,Calgary,4806016,-113.99978,51.08656300
BPLK,Pixel Blue College,200 10080 Jasper Avenue Edmonton Alberta T5J1V9 Canada,200,10080 jasper avenue,Edmonton,AB,T5J1V9,Edmonton,4811061,-113.4931220,53.54105700
BPDL,Prairie Aviation Training Centre,Box 4000 330 5 Ave North Three Hills Alberta T0M2N0 Canada,330,5 ave north,Three Hills,AB,T0M2N0,Three Hills,4805048,-113.2663180,51.70744500
BPAP,Prairie Bible Institute,Box 4000 330 5th Ave NE Three Hills Alberta T0M2A0 Canada,330,5th ave ne,Three Hills,AB,T0M2A0,Sundre,4806036,-114.6348080,51.8054890
BPUO,Prairie Western College,915 33 Street NE Calgary Alberta T2A 6T2 Canada,915,33 street ne,Calgary,AB,T2A6T2,Calgary,4806016,-113.9860340,51.06028900
BPTM,Professional Institute of Massage Therapy,#310 15 Royal Vista Place NW Calgary Alberta T3R0P3 Canada,15,royal vista place nw,Calgary,AB,T3R0P3,Calgary,4806016,-114.2092910,51.15044500
BPUM,Professional Institute of Massage Therapy Calgary,#103 1422 Kensington Road NW Calgary Alberta T2N 3P9 Canada,1422,kensington road nw,Calgary,AB,T2N3P9,Calgary,4806016,-114.0934,51.05253700
BPSC,Professional Medical Associates - St. Albert,#101 265 Carleton Drive St. Albert Alberta T8N 4J9 Canada,265,carleton drive,St. Albert,AB,T8N4J9,St. Albert,4811062,-113.56813,53.64925300
BPTS,Professional Medical Associates - Three Hills,330 - 5th Avenue NE Three Hills Alberta T0M 2N0 Canada,330,5th avenue ne,Three Hills,AB,T0M2N0,Sundre,4806036,-114.6348080,51.8054890
BPNL,Professional Medical Associates-Calgary,#112 11420 27 Street SE Calgary Alberta T2Z3R6 Canada,11420,27 street se,Calgary,AB,T2Z3R6,Calgary,4806016,-113.9964540,50.95348600
BPUB,QCom College of Technology (QCT),417 14 Street NW Calgary Alberta T2N 2A1 Canada,417,14 street nw,Calgary,AB,T2N2A1,Calgary,4806016,-114.0947640,51.05604000
BPCN,Reeves College - Calgary City Centre,Suite 1500 910 7th Avenue SW Calgary Alberta T2P3N8 Canada,910,7th avenue sw,Calgary,AB,T2P3N8,Calgary,4806016,-114.0820690,51.04707800
BPLG,Reeves College - Calgary North,#120- 2886 Sunridge Way NE Calgary Alberta T1Y 7H9 Canada,2886,sunridge way ne,Calgary,AB,T1Y7H9,Calgary,4806016,-113.9981000,51.07017000
BPVA,Reeves College - Calgary South,9- 6624 Centre Street SE Calgary Alberta T2H 0C6 Canada,,,Calgary,AB,T2H0C6,Calgary,4806016,-114.0637760,50.99476900
BPSY,Reeves College - Edmonton,#500 10004Jasper Avenue Edmonton Alberta T5J 1R3 Canada,10004jasper,avenue,Edmonton,AB,T5J1R3,Edmonton,4811061,-113.4904950,53.54147300
BPUZ,Reeves College - Edmonton North,Units 174 and 200 Northtown Mall 9450 - 137 Avenue Edmonton Alberta T5E 6C2 Canada,9450,137 avenue,Edmonton,AB,T5E6C2,Edmonton,4811061,-113.48813,53.59973
BPSS,Reeves College - Lloydminster,2nd Floor- The Atrium Centre 5012 - 49 Street Lloydminster Alberta T9V 0K2 Canada,5012,49 street,Lloydminster,AB,T9V0K2,Lloydminster (Part),4810039,-110.0063800,53.28254800
BPUR,Reeves College Edmonton South,Unit 103- 9910 39th Avenue Edmonton Alberta T6E 5H8 Canada,9910,39th avenue,Edmonton,AB,T6E5H8,Edmonton,4811061,-113.48701,53.47413700
BPUJ,Risio Institute for Digital Dental Education,900 10665 Southport Rd SW Calgary Alberta T2W 4Y1 Canada,900,southport rd sw,Calgary,AB,T2W4Y1,Calgary,4806016,-114.0730090,50.95805800
BPTA,Robertson College - Calgary,Suite 100 2912 Memorial Drive SE Calgary Alberta T2A 6R1 Canada,2912,memorial drive se,Calgary,AB,T2A6R1,Calgary,4806016,-113.989977,51.05005300
BPNK,Robertson College - Edmonton,#206- 10145 - 109 Street Edmonton Alberta T5J3M5 Canada,10145,109 street,Edmonton,AB,T5J3M5,Edmonton,4811061,-113.5083940,53.54208000
BPOB,Robertson College-Calgary SE,5907 - 3 Street SE Calgary Alberta T2H 0P3 Canada,5907,3 street se,Calgary,AB,T2H0P3,Calgary,4806016,-114.0571570,51.00092700
BPGS,Rocky Mountain College,4039 Brentwood Rd. N.W. Calgary Alberta T2L1L1 Canada,4039,brentwood rd nw,Calgary,AB,T2L1L1,Calgary,4806016,-114.1328300,51.08906500
BPFC,Rosebud School of the Arts,Box 654 Rosebud Alberta T0J2T0 Canada,,,Rosebud,AB,T0J2T0,..,..,..,..
BPOA,Rosewood College,280- 3670 - 63 Avenue NE Calgary Alberta T3J0S4 Canada,280,3670 63 avenue ne,Calgary,AB,T3J0S4,Calgary,4806016,-113.9794500,51.10960700
BPSM,Rotorworks Inc.,Whitecourt Airport Box 86 Whitecourt Alberta T7S1N3 Canada,,,Whitecourt,AB,T7S1N3,..,..,..,..
BPMT,Royal Health Care Aide Training School - Lethbridge,522 - 5 Street South Lethbridge Alberta T1J 2B9 Canada,522,5 street south,Lethbridge,AB,T1J2B9,Lethbridge,4802012,-112.8399110,49.69182400
BPEC,Sky Wings Aviation Academy,Box 190 Hanger 13 Red Deer Indust. Arpt. Penhold Alberta T0M 1R0 Canada,13,red deer indust arpt,Penhold,AB,T0M1R0,..,..,..,..
BPMW,Solomon College Ltd,Suite 228 10621 100 Avenue Edmonton Alberta T5J0B3 Canada,10621,100 avenue,Edmonton,AB,T5J0B3,Edmonton,4811061,-113.50419,53.53880200
BPNG,South Edmonton School of Massage Therapy,#220 6203 - 28th Avenue Edmonton Alberta T6L 6K3 Canada,6203,28th avenue,Edmonton,AB,T6L6K3,Edmonton,4811061,-113.4292170,53.45853300
BPCI,Southern Alberta Institute of Massage - Lethbridge,534 18 Street South Lethbridge Alberta T1J3E7 Canada,534,18 street south,Lethbridge,AB,T1J3E7,Lethbridge,4802012,-112.8162770,49.6928080
BPQQ,Southern Alberta Institute of Massage-Medicine Hat,340 Maple Avenue SE Medicine Hat Alberta T1A7L5 Canada,340,maple avenue se,Medicine Hat,AB,T1A7L5,Medicine Hat,4801006,-110.6698460,50.04092800
BPSG,Springbank Air Training College Ltd.,132 Maclaurin Drive Calgary Alberta T3Z3S4 Canada,132,maclaurin drive,Calgary,AB,T3Z3S4,Rocky View County,4806014,-114.3737060,51.09760000
BPJB,St. Mary's University,14500 Bannister Road East S.E. Calgary Alberta T2X1Z4 Canada,14500,bannister road east se,Calgary,AB,T2X1Z4,Calgary,4806016,-114.0701830,50.92387300
BPJF,St. Stephen's College,8810-112th St. Edmonton Alberta T6G2J6 Canada,,8810-112th st,Edmonton,AB,T6G2J6,..,..,..,..
BPLN,Sterling College Ltd.,1239 2 Ave South Lethbridge Alberta T1J0E5 Canada,1239,2 ave south,Lethbridge,AB,T1J0E5,Lethbridge,4802012,-112.8269210,49.69744800
BPEZ,Sultana's Beauty Clinic And School,76 Boyce Street Red Deer Alberta T4R 1L3 Canada,76,boyce street,Red Deer,AB,T4R1L3,Red Deer,4808011,-113.8080100,52.23895700
BPUP,Sundance College - Edmonton,200- 10115 - 100A STREET EDMONTON Alberta T5J 2W2 Canada,200,10115 100a street,EDMONTON,AB,T5J2W2,Edmonton,4811061,-113.4919950,53.54137700
BPLP,Super T Aviation Academy,Hangar #11 49 Viscount Ave SW Medicine Hat Alberta T1A5G4 Canada,49,viscount ave sw,Medicine Hat,AB,T1A5G4,Medicine Hat,4801006,-110.722384,50.02197400
BPPQ,Synergy Flight Training Inc.,Bldg. 38- 32 - 27018 SH633 Villeneuve Airport Strugeon County Alberta T8T0E3 Canada,32,,Strugeon County,AB,T8T0E3,..,..,..,..
BPOC,TOC Hair Studio Akademy,#201 6008 MacLeod Trail SW Calgary Alberta T2H0K1 Canada,6008,macleod trail sw,Calgary,AB,T2H0K1,Calgary,4806016,-114.0714060,50.99962000
BPAL,Taylor College and Seminary,11525 - 23rd Avenue Edmonton Alberta T6J4T3 Canada,11525,23rd avenue,Edmonton,AB,T6J4T3,Edmonton,4811061,-113.52819,53.45377300
BPPI,The Esthetic Institute Training Center,4110 7005 Fairmount Drive SE Calgary Alberta T2H0J1 Canada,4110,7005 fairmount drive se,Calgary,AB,T2H0J1,Calgary,4806016,-114.0638540,50.9915
BPQI,The Esthetic Institute Training Center-Edmonton,6012 82 Avenue Edmonton Alberta T6B0E7 Canada,6012,82 avenue,Edmonton,AB,T6B0E7,Edmonton,4811061,-113.42644,53.51806800
BPRC,The Excel Academy,10766 97 STREET Edmonton Alberta T5H4R2 Canada,10766,97 street,Edmonton,AB,T5H4R2,Edmonton,4811061,-113.4901080,53.55336400
BPNE,The Health Care Aide Academy,200 5009-49 Street Red Deer Alberta T4N1V4 Canada,200,5009-49 street,Red Deer,AB,T4N1V4,Red Deer,4808011,-113.81469,52.2680320
BPTX,The Royal Alberta College,Room 150 10045 156 Street The Orange Hub Edmonton Alberta T5P2P7 Canada,10045,156 street,Edmonton,AB,T5P2P7,..,..,..,..
BPPS,Timberline Canadian Alpine Academy,333 Banff Avenue PO Box 1040 Banff Alberta T1L 1B1 Canada,333,banff avenue,Banff,AB,T1L1B1,Banff,4815035,-115.5705600,51.17920000
BPIF,Training Inc. - Lethbridge,444 - 5 Avenue South Lethbridge Alberta T1J0T5 Canada,444,5 avenue south,Lethbridge,AB,T1J0T5,Lethbridge,4802012,-112.8404680,49.69272300
BPOI,Training Inc.-Cardston,58 2 Avenue West Cardston Alberta T0K 0K0 Canada,58,2 avenue west,Cardston,AB,T0K0K0,Cardston,4803004,-113.3033070,49.20050800
BPOJ,Training Inc.-Pincher Creek,715C Main Street Pincher Creek Alberta T0K 1W0 Canada,715.0c,main street,Pincher Creek,AB,T0K1W0,Pincher Creek,4803014,-113.9486280,49.48572900
BPJP,University nuhelot'ine thaiyots'ii nistameyimakanak Blue Quills,P.O. Box 279 St. Paul Alberta T0A3A0 Canada,,,St. Paul,AB,T0A3A0,..,..,..,..
BPBV,Vanguard College,12140 - 103rd Street Edmonton Alberta T5G 2J9 Canada,12140,103rd street,Edmonton,AB,T5G2J9,Edmonton,4811061,-113.4974260,53.57588000
BPHO,Victory Bible College,10623 West Valley Road SW Calgary Alberta T3B 5T2 Canada,10623,west valley road sw,Calgary,AB,T3B5T2,Calgary,4806016,-114.2403110,51.0879130
BPTY,Visionary Centre for the Performing Arts,2804 Calgary Trail NW Edmonton Alberta T6J6V7 Canada,2804,calgary trail nw,Edmonton,AB,T6J6V7,Edmonton,4811061,-113.4929660,53.45797400
BPTZ,Visual College of Art and Design of Calgary,100 1035 7th Avenue SW Calgary Alberta T2P3E9 Canada,,,Calgary,AB,T2P3E9,Calgary,4806016,-114.0852300,51.04711300
BPMX,Wholistic Health Training and Research Centre,Compass Place Building Suite 500- 10050 - 112 Street Edmonton Alberta T5K 2J1 Canada,10050,112 street,Edmonton,AB,T5K2J1,..,..,..,..
BVAP,Banff Centre for Arts and Creativity,C/O Accounts Receivable P.O. Box 1020- Stn 51- 107 Tunnel Mountain Drive Banff Alberta T1L 1H5 Canada,107,tunnel mountain drive,Banff,AB,T1L1H5,Banff,4815035,-115.5597580,51.1738910
BVAH,Keyano College,8115 Franklin Ave. Fort Mcmurray Alberta T9H2H7 Canada,8115,franklin ave,Fort Mcmurray,AB,T9H2H7,Wood Buffalo,4816037,-111.3473400,56.71434300
BVAM,Lakeland College,5707 47 Avenue West Vermillion Alberta T9X1K5 Canada,5707,47 avenue west,Vermillion,AB,T9X1K5,Vermilion,4810042,-110.8683640,53.35032400
BVAI,Northern Alberta Institute of Technology,11762 - 106th Street Edmonton Alberta T5G2R1 Canada,11762,106th street,Edmonton,AB,T5G2R1,Edmonton,4811061,-113.5030460,53.56852200
BVAJ,Olds College,4500-50th St. Olds Alberta T4H 1R6 Canada,,4500-50th st,Olds,AB,T4H1R6,Olds,4806034,-114.0954730,51.78952800
BVAL,Southern Alberta Institute of Technology,1301 16 Ave. N.W. Calgary Alberta T2M 0L4 Canada,1301,16 ave nw,Calgary,AB,T2M0L4,Calgary,4806016,-114.08978,51.06680300
BUAB,Athabasca University,1 University Drive Office Of The Registrar Athabasca Alberta T9S3A3 Canada,1,university drive office of the registrar,Athabasca,AB,T9S3A3,Athabasca,4813048,-113.3081560,54.71746600
BUAM,Concordia University of Edmonton,7128 Ada Boulevard Edmonton Alberta T5B4E4 Canada,7128,ada boulevard,Edmonton,AB,T5B4E4,Edmonton,4811061,-113.4451320,53.55944600
BUAO,King's University-The,9125 - 50th Street Edmonton Alberta T6B2H3 Canada,9125,50th street,Edmonton,AB,T6B2H3,Edmonton,4811061,-113.4184940,53.52567000
BUAA,University of Alberta,Office of the Registrar 201B Adminstration Bldg 11380 - 89 Ave NW Edmonton Alberta T6G2M7 Canada,11380,89 ave nw,Edmonton,AB,T6G2M7,Edmonton,4811061,-113.5252130,53.52490600
BUAC,University of Calgary,Fee/Cashiers' Office 2500 University Drive NW Calgary Alberta T2N1N4 Canada,2500,university drive nw,Calgary,AB,T2N1N4,Calgary,4806016,-114.1284970,51.07492600
BUAD,University of Lethbridge,4401 University Dr. Lethbridge Alberta T1K 3M4 Canada,4401,university dr,Lethbridge,AB,T1K3M4,Lethbridge,4802012,-112.867765,49.66961700
AJBH,Camosun College - All campuses,Financial Aid Office 4461 Interurban Road Victoria British Columbia V9E 2C1 Canada,4461,interurban road,Victoria,BC,V9E2C1,Saanich,5917021,-123.4186590,48.4897140
AJAL,Coast Mountain College,5331 Mcconnell Avenue Terrace British Columbia V8G4X2 Canada,5331,mcconnell avenue,Terrace,BC,V8G4X2,Terrace,5949011,-128.6334820,54.52850000
AJAJ,College of New Caledonia,3330 - 22 Ave Prince George British Columbia V2N1P8 Canada,3330,22.0 ave,Prince George,BC,V2N1P8,Prince George,5953023,-122.7836400,53.90363700
AJAF,College of the Rockies,P.O. Box 8500 Station Main (2700 College Way) Cranbrook British Columbia V1C 5L7 Canada,2700,college way,Cranbrook,BC,V1C5L7,Cranbrook,5901022,-115.7444550,49.51653600
AJAE,Douglas College - All campus's,Financial Aid Office Rm 2740 - 700 Royal Ave New Westminster British Columbia V3M5Z5 Canada,700,royal ave,New Westminster,BC,V3M5Z5,New Westminster,5915029,-122.9136560,49.20413400
AJAM,Langara College,100 West 49th Ave. Vancouver British Columbia V5Y 2Z6 Canada,100,west 49th ave,Vancouver,BC,V5Y2Z6,Vancouver,5915022,-123.1084800,49.22572500
AJAX,North Island College - All Campuses,Comox Valley Campus 2300 Ryan Road Courtenay British Columbia V9N 8N6 Canada,2300,ryan road,Courtenay,BC,V9N8N6,Courtenay,5926010,-124.9703140,49.70798600
AJAK,Northern Lights College,Dawson Creek Campus 11401 - 8th Street Dawson Creek British Columbia V1G 4G2 Canada,11401,8th street,Dawson Creek,BC,V1G4G2,Dawson Creek,5955014,-120.2247290,55.74689100
AJBF,Okanagan College - All Campuses,1000 KLO Road Kelowna British Columbia V1Y4X8 Canada,1000,klo road,Kelowna,BC,V1Y4X8,Kelowna,5935010,-119.4792600,49.86099800
APBJ,Academy of Excellence Hair Design,303 Goldstream Avenue Victoria British Columbia V9B2W4 Canada,303,goldstream avenue,Victoria,BC,V9B2W4,Colwood,5917041,-123.470107,48.44224300
APNT,Academy of Learning - Abbotsford,204-2692 Clearbrook Road Abbotsford British Columbia V2T2Y8 Canada,,,Abbotsford,BC,V2T2Y8,Abbotsford,5909052,-122.3371200,49.0510820
APLV,Academy of Learning - Broadway Stn Vancouver,302 2555 Commercial Drive Vancouver British Columbia V5T 4C1 Canada,,,Vancouver,BC,V5T4C1,..,..,..,..
APNG,Academy of Learning - Kamloops,699 Victoria St. Kamloops British Columbia V2C2B3 Canada,699,victoria st,Kamloops,BC,V2C2B3,Kamloops,5933042,-120.3245900,50.67579300
APSB,Academy of Learning - Kelowna,240A - 1640 Leckie Road Kelowna British Columbia V1X7C6 Canada,1640,leckie road,Kelowna,BC,V1X7C6,Kelowna,5935010,-119.4284,49.88381600
APPX,Academy of Learning - Langley,201-20621 Logarn Avenue Langley British Columbia V3A7R3 Canada,,,Langley,BC,V3A7R3,Langley,5915002,-122.6529400,49.10591500
APMT,Academy of Learning - Nanaimo,7 - 1551 Esteven Road PO Box 8860 Nanaimo British Columbia V9S3Y3 Canada,,,Nanaimo,BC,V9S3Y3,Nanaimo,5921007,-123.9566240,49.18597400
APRX,Academy of Learning - Surrey,102-13753 72nd Ave Surrey British Columbia V3W2P2 Canada,,,Surrey,BC,V3W2P2,Surrey,5915004,-122.84058,49.13361800
APLQ,Academy of Learning - Westshore,715 Goldstream Avenue Langford British Columbia V9B2X4 Canada,715,goldstream avenue,Langford,BC,V9B2X4,Langford,5917044,-123.4965120,48.44775400
APKU,Academy of Learning-Richmond,#220 4351 No. 3 Road Richmond British Columbia V6X3A7 Canada,4351,no 3 road,Richmond,BC,V6X3A7,Richmond,5915015,-123.1367820,49.18223000
AQCH,Acsenda School of Management,200-666 Burrard Street Vancouver British Columbia V6C 2X8 Canada,,,Vancouver,BC,V6C2X8,Vancouver,5915022,-123.1194760,49.2848650
APRY,Adler University,520 Seymour Street Vancouver British Columbia V6B 3J5 Canada,520,seymour street,Vancouver,BC,V6B3J5,Vancouver,5915022,-123.114099,49.2837790
APWA,Ajna Yoga,209-2250 Oak Bay Avenue Victoria British Columbia V8R 1G5 Canada,,,Victoria,BC,V8R1G5,Oak Bay,5917030,-123.3144600,48.42652700
APUF,Alexander College,101-4603 Kingsway Burnaby British Columbia V5H4M4 Canada,,,Burnaby,BC,V5H4M4,Burnaby,5915025,-123.0020180,49.22936800
APVL,All Body Laser Corp. Training Institute,140 - 2627 Shaugnessy St Port Coquitlam British Columbia V3C 0E1 Canada,140,shaugnessy st,Port Coquitlam,BC,V3C0E1,Port Coquitlam,5915039,-122.7807930,49.26323300
APFA,Arbutus College,473 West Hastings St Vancouver British Columbia V6B1L4 Canada,473,west hastings st,Vancouver,BC,V6B1L4,Vancouver,5915022,-123.1115400,49.28391700
AQDH,Ashton College - Abbotsford,110-30475 Cardinal Ave Abbotsford British Columbia V2T 0E4 Canada,,,Abbotsford,BC,V2T0E4,Abbotsford,5909052,-122.3795200,49.06054800
APZE,Ashton College - Vancouver,300 - 1190 Melville Street Vancouver British Columbia V6E3W1 Canada,,,Vancouver,BC,V6E3W1,Vancouver,5915022,-123.1239770,49.28770500
APOF,Automotive Training Centre,12160 88th avenue Surrey British Columbia V3W3J2 Canada,12160,88th avenue,Surrey,BC,V3W3J2,Surrey,5915004,-122.8858310,49.16318200
APEZ,BC College of Optics,#402 - 7327 137th Street Surrey British Columbia V3W1A4 Canada,7327,137th street,Surrey,BC,V3W1A4,Surrey,5915004,-122.8428220,49.13559800
APSX,BC Helicopters Ltd.,1404 Townline Rd Langley British Columbia V2T6E1 Canada,1404,townline rd,Langley,BC,V2T6E1,Abbotsford,5909052,-122.3599710,49.02763200
APBE,Blanche Macdonald Centre - City Square,100 - 555 West 12th Avenue Vancouver British Columbia V5Z3X7 Canada,100,555 west 12th avenue,Vancouver,BC,V5Z3X7,Vancouver,5915022,-123.11629,49.26123200
APTO,Blanche Macdonald Centre - Robson,460 Robson Street Vancouver British Columbia V6B2B5 Canada,460,robson street,Vancouver,BC,V6B2B5,Vancouver,5915022,-123.1173790,49.27970800
AQDY,Body Bar Laser Academy,#123 3237 King George Blvd Surrey British Columbia V4P 1B7 Canada,3237,king george blvd,Surrey,BC,V4P1B7,Surrey,5915004,-122.81241,49.06076600
APYL,Boucher Institute of Naturopathic Medicine,200 - 435 COLUMBIA STREET New Westminster British Columbia V3L5N8 Canada,,,New Westminster,BC,V3L5N8,New Westminster,5915029,-122.9057750,49.2043660
AQEB,BrainStation,455 Granville Street Suite 400 Vancouver British Columbia V6C1T1 Canada,455,granville street,Vancouver,BC,V6C1T1,Vancouver,5915022,-123.1146740,49.28514400
AQBE,Brighton College - Burnaby,305 - 4538 Kingsway Burnaby British Columbia V5H4T9 Canada,,,Burnaby,BC,V5H4T9,Burnaby,5915025,-123.0038270,49.22980700
APWB,Brighton College - Surrey,217 - 9801 King George BLVD Surrey British Columbia V3T 5H5 Canada,,,Surrey,BC,V3T5H5,Surrey,5915004,-122.845712,49.1809120
APIN,CDI College of Business- Technology & Healthcare - Burnaby,500 - 5021 Kingsway Burnaby British Columbia V5H4A5 Canada,,,Burnaby,BC,V5H4A5,Burnaby,5915025,-122.9922210,49.22609700
APUW,CDI College of Business- Technology & Healthcare - Richmond,180-4351 No 3 Road Richmond British Columbia V6X3A7 Canada,,,Richmond,BC,V6X3A7,Richmond,5915015,-123.1367820,49.18223000
APVP,CDI College of Business- Technology & Healthcare - South Surrey,112-14928 56th Ave Surrey British Columbia V3S2N5 Canada,,,Surrey,BC,V3S2N5,Surrey,5915004,-122.8089600,49.10440300
APIM,CDI College of Business- Technology & Healthcare - Surrey,100-11125 124th Street Surrey British Columbia V3V4V2 Canada,,,Surrey,BC,V3V4V2,Surrey,5915004,-122.8786920,49.20478200
APBX,CDI College of Business- Technology & Healthcare - Vancouver,4TH Floor 549 Howe Street Vancouver British Columbia V6C2C2 Canada,549,howe street,Vancouver,BC,V6C2C2,Vancouver,5915022,-123.116667,49.28480500
AQCO,CG Masters School of 3D Animation & VFX,323 - 800 Carnarvon Street New Westminister British Columbia V3M0G3 Canada,,,New Westminister,BC,V3M0G3,New Westminster,5915029,-122.9126020,49.2019860
AQEY,Cambria College - Richmond,880 - 5900 No.3 Road Richmond British Columbia V6X3P7 Canada,880,5900 no3 road,Richmond,BC,V6X3P7,Richmond,5915015,-123.136418,49.17048100
AQEV,Cambria College - Surrey,10388 Whalley Boulevard Surrey British Columbia V3T4H4 Canada,10388,whalley boulevard,Surrey,BC,V3T4H4,Surrey,5915004,-122.8418480,49.19096000
AQEL,Cambria College - Vancouver,549 Howe Street 10th Floor Vancouver British Columbia V6C 2C2 Canada,549,howe street,Vancouver,BC,V6C2C2,Vancouver,5915022,-123.116667,49.28480500
AQBC,Cambria College - Victoria,210-702 Fort Street Victoria British Columbia V8W1H2 Canada,,,Victoria,BC,V8W1H2,Victoria,5917034,-123.3650260,48.42462700
AQAF,Cambridge College,454-4800 Kingsway Burnaby British Columbia V5H4J2 Canada,,,Burnaby,BC,V5H4J2,Burnaby,5915025,-122.996306,49.22730200
AQDZ,Canada College Vancouver,300 - 900 Burrard St. Vancouver British Columbia V6Z2N2 Canada,,,Vancouver,BC,V6Z2N2,Vancouver,5915022,-123.1246940,49.28194500
AQEM,Canadian Aviation College,Hangar 72-18300 Ford Road Pitt Meadows British Columbia V3Y 0C6 Canada,,,Pitt Meadows,BC,V3Y0C6,Pitt Meadows,5915070,-122.7143650,49.22245400
APVU,Canadian College,200 - 1050 Alberni Street Vancouver British Columbia V6E 1A3 Canada,,,Vancouver,BC,V6E1A3,Vancouver,5915022,-123.1226960,49.28453500
APYB,Canadian College of Performing Arts,1701 Elgin Road Victoria British Columbia V8R5L7 Canada,1701,elgin road,Victoria,BC,V8R5L7,Oak Bay,5917030,-123.3192390,48.42808800
APVM,Canadian College of Shiatsu Therapy,142 Lonsdale Ave North Vancouver British Columbia V7M 2E8 Canada,142,lonsdale ave,North Vancouver,BC,V7M2E8,North Vancouver,5915051,-123.0780250,49.31239200
AQDU,Canadian Film and Television Institute,150-13151 Vanier Place Richmond British Columbia V6Y2J1 Canada,,,Richmond,BC,V6Y2J1,Richmond,5915015,-123.0790190,49.18277700
